id,State,ST,Fips,County,Precincts,Votes,Less Than High School Diploma,At Least High School Diploma,At Least Bachelors's Degree,Graduate Degree,School Enrollment,Median Earnings 2010,White (Not Latino) Population,African American Population,Native American Population,Asian American Population,Other Race or Races,Latino Population,Children Under 6 Living in Poverty,Adults 65 and Older Living in Poverty,Total Population,Preschool.Enrollment.Ratio.enrolled.ages.3.and.4,Poverty.Rate.below.federal.poverty.threshold,Gini.Coefficient,Child.Poverty.living.in.families.below.the.poverty.line,Management.professional.and.related.occupations,Service.occupations,Sales.and.office.occupations,Farming.fishing.and.forestry.occupations,Construction.extraction.maintenance.and.repair.occupations,Production.transportation.and.material.moving.occupations,White,Black,Hispanic,Asian,Amerindian,Other,White  Asian,Sire Homogeneity,Median Age,lon,lat,Poor.physical.health.days,Poor.mental.health.days,Low.birthweight,Teen.births,Children.in.single.parent.households,Adult.smoking,Adult.obesity,Diabetes,Sexually.transmitted.infections,HIV.prevalence.rate,Uninsured,Unemployment,Violent.crime,Homicide.rate,Injury.deaths,Infant.mortality,elevation,Annual Prcp,Winter Prcp,Summer Prcp,Spring Prcp,Autumn Prcp,Annual Tavg,Annual Tmax,Annual Tmin,Winter Tavg,Winter Tmax,Winter Tmin,Summer Tavg,Summer Tmax,Summer Tmin,Spring Tavg,Spring Tmax,Spring Tmin,Autumn Tavg,Autumn Tmax,Autumn Tmin,Nearest County,temp,precip,reporting,Est Votes Remaining,total16,total08,total12,other08,other12,Winner
1021,Missouri,MO,29117,"Livingston County, Missouri",13.0,6408.0,14.9,85.1,19.0,6.2,71.95,24702.67969,94.5,2.55,0.25,0.15,1.35,1.3,48.05,20.85,14669,48.2,21.5,0.42,34.65,29.9,15.4,25.85,2.6,10.1,16.15,94.5,2.55,1.3,0.15,0.25,1.35,94.65,0.894035,41.3,-93.54820129999999,39.778587,4.5,3.5,0.07,57.4,0.319,0.19899999999999998,0.281,0.11199999999999999,398.0,,0.165,0.065,228.56,,70.9,,227.4666667,4005.0,454.0,1389.333333,1141.666667,1020.0,,,,,,,,,,,,,,,,29117.0,,1017.27,13.0,0.0,6408.0,6552.0,6054.0,124.0,142.0,1
1022,Kentucky,KY,21235,"Whitley County, Kentucky",36.0,13769.0,29.8,70.2,11.9,5.9,76.8,18922.5854,96.85,0.6,0.2,0.35,1.2,0.9,34.6,20.45,36947,44.6,28.95,0.48100000000000004,38.35,26.9,20.15,25.8,0.6,7.85,18.75,96.85,0.6,0.9,0.35,0.2,1.2,97.2,0.9382695,37.3,-84.14454959999999,36.7580209,6.2,5.8,0.1,65.1,0.34,0.285,0.358,0.14400000000000002,223.3,45.0,0.175,0.095,97.54,7.13,105.5,11.3,,,,,,,,,,,,,,,,,,,,,,,,,36.0,0.0,13769.0,13704.0,13072.0,205.0,157.0,1
1023,California,CA,6051,"Mono County, California",12.0,5154.0,12.6,87.4,29.9,11.3,65.35,23911.99905,69.3,0.6,2.1,1.05,2.25,24.7,9.05,3.25,13563,51.1,13.15,0.401,15.8,33.2,26.9,23.6,1.2,9.45,5.65,69.3,0.6,24.7,1.05,2.1,2.25,70.35,0.5423515,36.5,-118.8751668,37.915836299999995,,3.1,0.08,27.1,0.22,,0.20800000000000002,0.066,174.7,58.5,0.23399999999999999,0.105,380.26,,33.1,,2406.62,,,,,,,,,,,,,,,,,,,,,6051.0,,,12.0,0.0,5154.0,5571.0,5181.0,124.0,163.0,0
1024,Colorado,CO,8093,"Park County, Colorado",13.0,10245.0,6.5,93.5,32.6,10.5,80.3,33051.15873,91.4,0.45,0.65,1.1,1.2,5.2,4.25,10.55,16497,49.0,6.25,0.353,6.05,34.65,14.2,26.95,0.65,16.25,7.3,91.4,0.45,5.2,1.1,0.65,1.2,92.5,0.8384275,44.9,-105.7176479,39.1189141,3.1,3.4,0.11,12.0,0.129,0.157,0.184,0.052000000000000005,80.8,106.4,0.177,0.075,80.01,,76.2,,2882.65,1283.5,129.0,586.0,313.0,255.5,366.0,517.5,215.0,183.0,332.5,33.0,552.5,712.5,392.5,345.5,485.5,206.0,380.5,535.5,225.5,8093.0,2.555555556,326.009,13.0,0.0,10245.0,9383.0,9366.0,237.0,268.0,1
1025,Texas,TX,48027,"Bell County, Texas",49.0,93999.0,11.4,88.6,21.2,7.0,66.0,27515.319369999997,52.15,20.2,0.55,2.65,3.85,20.6,24.85,7.85,292914,40.1,14.15,0.424,21.05,31.6,20.3,26.4,0.2,9.85,11.65,52.15,20.2,20.6,2.65,0.55,3.85,54.8,0.357417,29.5,-97.4819209,31.0421099,4.3,3.8,0.09,66.0,0.365,0.19399999999999998,0.29100000000000004,0.096,1253.5,166.8,0.20199999999999999,0.073,404.2,6.27,51.5,7.8,255.72,,,,,,,,,,,,,,,,,,,,,48027.0,,,49.0,0.0,93999.0,90334.0,86206.0,679.0,1120.0,1
1026,Alabama,AL,1027,"Clay County, Alabama",17.0,6572.0,28.6,71.4,9.5,3.1,73.95,27404.52222,80.35,14.55,0.35,0.1,1.95,2.8,28.85,16.0,13850,55.3,18.25,0.42100000000000004,21.4,23.0,11.95,17.65,3.15,15.9,28.35,80.35,14.55,2.8,0.1,0.35,1.95,80.45,0.66796,41.3,-85.862051,33.2678085,6.0,5.3,0.11,52.1,0.348,0.262,0.353,0.147,454.5,143.7,0.192,0.09300000000000001,287.42,,65.5,,311.5,5815.0,1634.0,1393.0,1506.0,1282.0,608.0,735.0,480.0,440.0,563.0,316.0,768.0,886.0,649.0,602.0,738.0,466.0,619.0,751.0,487.0,1027.0,16.0,1477.01,17.0,0.0,6572.0,6819.0,6679.0,75.0,85.0,1
1027,Wisconsin,WI,55125,"Vilas County, Wisconsin",15.0,13453.0,8.3,91.7,25.0,7.7,74.9,22426.77715,87.2,0.2,8.85,0.35,2.1,1.3,23.65,6.25,21638,59.3,11.3,0.44299999999999995,18.7,32.95,22.3,22.95,0.5,12.9,8.35,87.2,0.2,1.3,0.35,8.85,2.1,87.55,0.7688425,49.8,-89.501254,46.049848,3.1,2.6,0.06,31.0,0.446,0.184,0.28,0.105,284.5,42.1,0.149,0.095,56.97,,89.2,,507.85714289999993,3106.857143,362.57142860000005,1088.714286,735.5714286,920.0,,,,,,,,,,,,,,,,55125.0,,789.1417142999999,15.0,0.0,13453.0,13750.0,13842.0,204.0,142.0,1
1028,Alabama,AL,1025,"Clarke County, Alabama",31.0,12936.0,23.9,76.1,13.5,4.9,75.6,25995.8473,54.4,42.65,0.9,0.65,0.7,0.75,31.45,24.15,26135,46.5,27.65,0.523,35.65,26.35,13.15,22.2,2.05,11.55,24.75,54.4,42.65,0.75,0.65,0.9,0.7,55.05,0.47806675,38.9,-87.8186244,31.685521100000003,4.4,3.0,0.13,41.9,0.48100000000000004,0.13699999999999998,0.36,0.157,821.2,117.8,0.184,0.121,491.47,8.11,72.3,9.5,97.56666667,,,,,,644.6666667000001,761.0,529.0,481.66666669999995,595.6666667000001,367.6666667,796.0,902.3333332999998,689.6666667000001,642.3333332999999,766.0,518.3333333,655.6666667000001,775.3333332999999,536.3333333,1025.0,18.03703704,,31.0,0.0,12936.0,13435.0,13860.0,55.0,56.0,1
1029,Illinois,IL,17125,"Mason County, Illinois",22.0,6433.0,16.7,83.3,16.5,6.2,78.0,27307.98794,97.4,0.25,0.2,0.65,0.65,0.9,30.55,9.9,14870,58.1,15.1,0.424,22.8,30.0,17.25,19.35,2.55,11.0,19.8,97.4,0.25,0.9,0.65,0.2,0.65,98.05,0.94885175,42.5,-89.91357459999999,40.2369926,,,0.11,47.5,0.34299999999999997,0.168,0.316,0.102,365.9,,0.129,0.10099999999999999,480.26,,92.4,,141.1,3980.0,694.0,1216.0,1127.0,943.0,525.0,638.0,411.0,280.0,373.0,187.0,748.0,868.0,628.0,522.0,638.0,407.0,545.0,671.0,419.0,17125.0,11.38888889,1010.92,22.0,0.0,6433.0,6808.0,6272.0,125.0,140.0,1
1030,Louisiana,LA,22075,"Plaquemines Parish, Louisiana",16.0,10572.0,19.7,80.3,17.4,4.4,80.05,31961.60635,68.15,22.0,2.1,2.35,1.45,3.95,19.65,11.0,22848,73.8,11.1,0.41100000000000003,13.1,30.0,13.0,27.9,1.55,11.9,15.55,68.15,22.0,3.95,2.35,2.1,1.45,70.5,0.515606,35.8,-89.29848890000001,29.402337,3.0,3.2,0.08,32.9,0.321,0.23399999999999999,0.33799999999999997,0.113,139.7,194.8,0.16699999999999998,0.061,187.37,6.38,67.0,,0.9,5938.0,1526.0,1984.0,1085.0,1343.0,699.0,769.0,630.0,561.0,637.0,484.0,822.0,885.0,759.0,687.0,760.0,613.0,726.0,791.0,660.0,22075.0,21.05555556,1508.2520000000002,16.0,0.0,10572.0,10449.0,10239.0,175.0,169.0,1
1031,Missouri,MO,29107,"Lafayette County, Missouri",16.0,15815.0,15.0,85.0,15.9,5.0,72.35,28000.505080000003,93.55,2.15,0.4,0.3,1.75,1.85,18.4,9.2,33061,28.9,10.85,0.389,13.25,25.75,16.35,24.05,0.45,15.55,17.85,93.55,2.15,1.85,0.3,0.4,1.75,93.85,0.876296,40.2,-93.8026388,39.06870479999999,2.8,2.4,0.07,41.5,0.263,0.23199999999999998,0.311,0.098,256.0,70.5,0.151,0.07400000000000001,126.86,,67.3,7.2,255.1333333,4165.666667,526.6666667,1365.0,1199.666667,1074.333333,,,,,,,,,,,,,,,,29107.0,,1058.079333,16.0,0.0,15815.0,16600.0,15795.0,256.0,337.0,1
1032,North Carolina,NC,37019,"Brunswick County, North Carolina",26.0,67255.0,15.3,84.7,23.4,7.6,73.15,24315.5508,81.55,10.25,0.95,0.45,2.35,4.45,22.95,6.4,103071,43.1,12.95,0.43799999999999994,20.0,28.4,19.3,23.5,0.85,15.5,12.45,81.55,10.25,4.45,0.45,0.95,2.35,82.0,0.6781895,46.6,-78.2276879,34.0387081,2.9,3.5,0.08,47.6,0.342,0.214,0.295,0.11900000000000001,339.7,141.6,0.19699999999999998,0.106,223.92,5.44,83.8,6.9,6.1,5484.5,1139.0,1736.5,1093.0,1516.0,641.5,747.5,535.0,477.0,591.0,362.5,800.0,887.5,712.0,626.5,740.0,513.0,659.5,768.5,550.5,37019.0,17.86111111,1393.0629999999999,26.0,0.0,67255.0,52608.0,57362.0,524.0,581.0,1
1033,South Carolina,SC,45045,"Greenville County, South Carolina",151.0,211572.0,16.0,84.0,30.0,9.9,76.7,27363.035239999997,70.9,17.85,0.2,1.95,1.5,7.6,24.35,9.5,440749,51.5,13.95,0.47,19.7,34.9,15.15,26.55,0.15,9.5,13.7,70.9,17.85,7.6,1.95,0.2,1.5,72.85,0.5409285,36.9,-82.3720772,34.892645200000004,3.4,3.4,0.09,44.7,0.33299999999999996,0.195,0.298,0.107,440.5,259.9,0.195,0.071,589.08,6.16,68.7,6.5,317.05,5221.25,1319.0,1451.0,1237.5,1213.75,,,,,,,,,,,,,,,,45045.0,,1326.1975,151.0,0.0,211572.0,190657.0,193189.0,3408.0,3434.0,1
1034,Virginia,VA,51770,"Roanoke city, Virginia",22.0,41728.0,19.1,80.9,21.9,7.8,72.05,25463.82889,64.7,27.15,0.3,1.5,2.3,4.1,34.65,11.05,95151,54.4,19.75,0.45899999999999996,30.8,29.15,19.4,27.45,0.1,8.1,15.75,64.7,27.15,4.1,1.5,0.3,2.3,66.2,0.49476525,38.7,-79.9584716,37.2778301,4.1,4.3,0.11,74.3,0.565,0.264,0.35600000000000004,0.10800000000000001,991.6,549.2,0.182,0.073,661.39,10.35,73.3,11.3,360.4,4286.0,882.0,1233.0,1139.0,1032.0,565.0,675.0,454.0,379.0,479.5,279.0,744.5,854.0,635.0,554.5,673.0,435.0,577.0,690.0,464.0,51770.0,13.61111111,1088.644,22.0,0.0,41728.0,40772.0,40155.0,444.0,1030.0,0
1035,Nevada,NV,32011,"Eureka County, Nevada",4.0,854.0,11.8,88.2,17.8,3.0,80.2,41048.317460000006,86.95,0.05,2.75,0.7,0.95,8.6,16.8,15.95,1687,53.3,10.5,0.41200000000000003,11.8,40.35,10.45,6.7,7.1,21.95,13.45,86.95,0.05,8.6,0.7,2.75,0.95,87.65,0.7643220000000001,40.5,-116.2722082,39.977787799999994,3.4,,,36.2,0.015,,0.257,0.087,,,0.188,0.06,535.62,,,,1800.0555559999998,1088.222222,277.22222220000003,187.22222219999998,361.6666667,262.1111111,458.1111111000001,616.0,300.22222220000003,270.8888889,398.77777779999997,142.77777780000002,653.1111111,840.3333332999998,465.66666669999995,440.5555556,588.1111111,292.44444439999995,464.0,632.1111111,296.22222220000003,32011.0,7.672839506,276.40844439999995,4.0,0.0,854.0,745.0,808.0,37.0,38.0,1
1036,Kentucky,KY,21111,"Jefferson County, Kentucky",623.0,352934.0,13.1,86.9,28.5,11.3,76.85,28805.41365,71.95,20.05,0.15,2.05,1.95,3.8,26.15,9.0,726206,50.1,15.05,0.47,22.4,35.0,16.3,26.85,0.1,7.25,14.45,71.95,20.05,3.8,2.05,0.15,1.95,74.0,0.56012725,37.7,-85.6576239,38.18953270000001,4.3,3.8,0.1,47.2,0.423,0.22899999999999998,0.332,0.12300000000000001,686.2,367.2,0.166,0.086,579.99,9.18,66.5,6.4,168.93333330000002,4631.333333,1073.333333,1160.333333,1364.666667,1033.0,571.6666667000001,669.3333332999999,474.33333330000005,363.3333333,447.0,279.3333333,766.6666667000001,865.0,668.6666667000001,566.3333332999999,670.3333332999999,463.0,586.6666667000001,690.3333332999999,483.33333330000005,21111.0,13.98148148,1176.358667,623.0,0.0,352934.0,353892.0,339579.0,3500.0,4975.0,0
1037,Oklahoma,OK,40083,"Logan County, Oklahoma",22.0,18948.0,12.8,87.2,23.2,6.9,79.35,23958.3,79.2,9.35,3.2,0.5,3.15,4.7,17.7,10.95,39545,46.0,15.45,0.47,20.45,31.5,18.2,24.05,1.85,12.3,12.05,79.2,9.35,4.7,0.5,3.2,3.15,79.7,0.6402565,37.5,-97.45076440000001,35.914151399999994,4.4,4.4,0.08,29.1,0.195,0.226,0.341,0.126,571.8,194.7,0.19899999999999998,0.044000000000000004,157.76,3.69,62.4,7.5,322.85,3588.25,474.0,1082.0,1117.75,914.5,,,,,,,,,,,,,,,,40083.0,,911.4155,22.0,0.0,18948.0,18273.0,17038.0,0.0,0.0,1
1038,Illinois,IL,17079,"Jasper County, Illinois",16.0,5104.0,11.8,88.2,13.0,5.6,76.6,24235.53969,98.25,0.2,0.2,0.2,0.45,0.65,15.25,5.05,9671,44.8,9.3,0.37200000000000005,11.15,28.25,15.6,21.8,1.95,10.25,22.15,98.25,0.2,0.65,0.2,0.2,0.45,98.45,0.96538075,42.6,-88.1507629,39.004873700000005,,,0.1,29.4,0.268,,0.3,0.102,133.8,,0.133,0.083,231.66,,82.0,,157.4666667,4432.0,883.0,1175.333333,1284.0,1089.666667,,,,,,,,,,,,,,,,17079.0,,1125.728,16.0,0.0,5104.0,5131.0,5043.0,104.0,93.0,1
1039,Idaho,ID,16065,"Madison County, Idaho",20.0,15687.0,4.8,95.2,30.0,10.2,81.65,8699.575238,91.55,0.55,0.35,0.95,1.4,5.2,30.4,10.1,37328,28.8,33.35,0.449,22.05,30.7,19.65,28.5,1.3,10.05,9.85,91.55,0.55,5.2,0.95,0.35,1.4,92.5,0.841173,22.5,-111.65655,43.789708700000006,2.9,2.6,0.05,8.1,0.11,0.031,0.26,0.059000000000000004,47.5,,0.163,0.055,53.46,,28.0,3.9,1498.175,,,,,,435.5,561.25,309.75,211.5,299.0,123.75,645.75,806.0,485.5,435.5,558.25,312.75,445.0,576.25,314.0,16065.0,6.416666667,,20.0,0.0,15687.0,13058.0,14412.0,300.0,135.0,1
1040,Arizona,AZ,4015,"Mohave County, Arizona",24.0,74189.0,17.0,83.0,12.0,4.0,70.15,22557.35715,80.0,0.8,1.65,1.0,2.3,14.25,28.1,7.2,196587,41.4,15.8,0.433,24.0,24.3,23.5,28.2,0.15,11.85,12.05,80.0,0.8,14.25,1.0,1.65,2.3,81.0,0.6612715,46.3,-113.74968909999998,35.717705,4.4,4.4,0.07,57.6,0.354,0.26899999999999996,0.271,0.12,183.3,84.9,0.201,0.099,209.88,7.47,98.3,7.5,706.0857143,795.7142857000001,284.7142857,185.0,139.71428569999998,186.28571430000002,669.5714286,809.4285714,529.5714286,483.42857139999995,602.0,364.57142860000005,866.1428571,1015.7142859999999,716.4285714,648.8571429,797.4285714,499.85714289999993,676.1428571,818.4285714,534.2857143,4015.0,19.42063492,202.11142859999998,,,,,,,,1
1041,Montana,MT,30059,"Meagher County, Montana",1.0,972.0,17.7,82.3,15.8,2.7,77.05,17590.78921,96.5,0.05,0.1,0.15,0.8,2.4,36.45,14.95,1759,71.3,17.95,0.452,20.3,29.25,27.8,12.3,9.35,11.8,9.45,96.5,0.05,2.4,0.15,0.1,0.8,96.65,0.9318685,43.2,-110.9217812,46.5857058,2.9,,0.14,,0.354,0.177,0.256,0.08800000000000001,,,0.276,0.061,159.04,,,,1586.0,1616.0,201.66666669999998,596.6666667000001,503.0,314.6666667,408.6666667,541.0,276.0,227.33333330000002,334.6666667,120.0,600.3333332999999,761.6666667000001,439.0,393.6666667,521.6666667,264.6666667,410.6666667,544.3333332999999,277.3333333,30059.0,4.925925926000001,410.464,1.0,0.0,972.0,966.0,972.0,44.0,33.0,1
1042,New York,NY,36113,"Warren County, New York",19.0,27568.0,10.4,89.6,27.3,11.9,78.15,27902.159369999998,95.45,0.8,0.3,0.75,1.0,1.7,15.25,5.25,65725,54.6,10.1,0.41600000000000004,14.0,32.85,18.35,25.95,1.2,9.7,12.0,95.45,0.8,1.7,0.75,0.3,1.0,96.2,0.9115885,43.1,-73.8381388,43.555105299999994,3.0,2.4,0.07,26.7,0.311,0.245,0.28800000000000003,0.099,282.5,117.6,0.10300000000000001,0.086,140.94,,44.7,4.5,271.3,4227.0,876.0,1141.0,1075.0,1135.0,,,,,,,,,,,,,,,,36113.0,,1073.6580000000001,19.0,0.0,27568.0,32245.0,29578.0,535.0,653.0,1
1043,North Carolina,NC,37015,"Bertie County, North Carolina",12.0,9380.0,27.7,72.3,10.1,2.8,71.05,20956.98064,35.05,62.4,0.4,0.3,0.65,1.2,39.45,16.55,20234,46.9,22.9,0.48,39.2,21.4,18.95,20.55,3.0,10.9,25.2,35.05,62.4,1.2,0.3,0.4,0.65,35.35,0.5124375,43.3,-76.962367,36.0613302,4.1,2.3,0.13,59.2,0.498,0.185,0.35,0.14800000000000002,847.9,391.4,0.17300000000000001,0.121,173.74,6.92,86.1,13.0,15.2,4679.0,981.0,1512.0,1024.0,1162.0,600.0,721.0,479.0,424.0,536.0,312.0,769.0,886.0,652.0,591.0,722.0,460.0,611.0,735.0,487.0,37015.0,15.55555556,1188.4660000000001,12.0,0.0,9380.0,9763.0,10123.0,22.0,41.0,0
1044,Missouri,MO,29165,"Platte County, Missouri",34.0,46641.0,5.9,94.1,36.9,12.2,78.25,36441.229210000005,85.7,5.05,0.35,2.1,2.25,4.6,13.1,5.75,88391,43.4,6.9,0.408,10.1,39.85,14.05,27.7,0.1,7.2,11.05,85.7,5.05,4.6,2.1,0.35,2.25,87.8,0.74007475,38.2,-94.7614717,39.37869570000001,3.5,3.4,0.07,23.0,0.266,0.163,0.292,0.091,258.5,131.8,0.10400000000000001,0.055999999999999994,446.97,3.18,56.9,5.3,285.75,4088.5,407.5,1459.0,1173.0,1049.0,548.0,652.5,444.5,314.0,409.5,219.0,766.5,870.5,662.5,547.0,657.5,436.5,561.5,668.0,454.5,29165.0,12.66666667,1038.479,34.0,0.0,46641.0,46480.0,45552.0,561.0,759.0,1
1045,Kentucky,KY,21121,"Knox County, Kentucky",30.0,12012.0,37.2,62.8,8.5,5.5,71.9,19447.72572,96.65,1.4,0.15,0.15,0.7,0.85,51.65,26.3,32104,29.5,36.65,0.507,48.45,21.3,19.05,27.4,0.45,13.3,18.45,96.65,1.4,0.85,0.15,0.15,0.7,96.8,0.934444,38.5,-83.85562990000001,36.8874758,7.4,6.1,0.09,78.8,0.34,0.297,0.33299999999999996,0.142,326.1,36.9,0.172,0.113,99.01,,119.0,10.0,301.8,5076.0,1264.0,1383.0,1363.0,1066.0,552.0,679.0,425.0,361.0,474.0,247.0,736.0,857.0,615.0,542.0,682.0,403.0,565.0,700.0,429.0,21121.0,12.88888889,1289.3039999999999,30.0,0.0,12012.0,11389.0,11100.0,165.0,149.0,1
1046,Rhode Island,RI,44001,"Bristol County, Rhode Island",23.0,24725.0,13.8,86.2,41.1,16.7,84.85,33715.401589999994,94.5,0.75,0.1,1.6,1.2,1.85,3.2,5.65,49948,59.1,6.5,0.473,4.2,44.65,17.3,22.2,0.2,6.1,9.55,94.5,0.75,1.85,1.6,0.1,1.2,96.1,0.8938245000000001,41.9,-71.285053,41.705270500000005,2.8,2.9,0.06,7.8,0.16899999999999998,0.133,0.203,0.062,148.6,54.4,0.09,0.08900000000000001,81.58,,51.1,,22.85,4786.0,1165.5,1050.0,1353.0,1217.5,517.5,606.5,429.5,322.0,401.5,242.5,712.5,804.5,620.0,488.0,582.5,393.5,546.0,634.0,457.5,44001.0,10.97222222,1215.644,23.0,0.0,24725.0,25905.0,24676.0,483.0,471.0,0
1047,Kentucky,KY,21209,"Scott County, Kentucky",46.0,24178.0,13.5,86.5,26.3,10.7,80.4,31739.183489999996,89.15,5.1,0.25,0.8,1.4,3.25,14.9,9.25,45023,44.6,12.6,0.41600000000000004,18.3,33.95,13.2,23.95,0.6,8.25,20.15,89.15,5.1,3.25,0.8,0.25,1.4,89.95,0.79869575,35.0,-84.579376,38.289882299999995,5.9,3.5,0.08,39.2,0.312,0.152,0.326,0.102,315.7,107.4,0.13,0.069,301.16,3.31,46.4,,248.4,4440.0,1040.0,1120.0,1283.0,997.0,,,,,,,,,,,,,,,,21209.0,,1127.76,46.0,0.0,24178.0,19730.0,20573.0,236.0,362.0,1
1048,Oklahoma,OK,40031,"Comanche County, Oklahoma",39.0,32504.0,11.5,88.5,19.8,6.7,65.4,23197.54191,60.35,17.0,5.05,1.95,5.2,10.4,32.4,8.65,118463,37.4,17.4,0.419,25.2,30.2,20.45,25.95,0.45,10.85,12.1,60.35,17.0,10.4,1.95,5.05,5.2,62.3,0.40956275,31.6,-98.47659709999999,34.6626279,5.1,4.8,0.09,56.0,0.435,0.29600000000000004,0.345,0.109,921.2,188.9,0.183,0.066,801.29,7.84,68.5,9.3,395.475,3367.25,481.25,957.0,1013.75,915.25,,,,,,,,,,,,,,,,40031.0,,855.2815,39.0,0.0,32504.0,34247.0,30185.0,0.0,0.0,1
1049,Montana,MT,30029,"Flathead County, Montana",42.0,46250.0,7.9,92.1,26.7,7.7,71.1,24755.5927,94.0,0.2,1.3,0.55,2.0,2.0,24.95,7.75,88792,36.1,11.65,0.436,17.7,29.2,17.25,25.35,1.55,15.65,11.0,94.0,0.2,2.0,0.55,1.3,2.0,94.55,0.88460325,40.5,-114.0543188,48.3146961,3.8,3.4,0.06,35.9,0.249,0.16899999999999998,0.21,0.07,314.3,26.1,0.237,0.09,320.05,2.78,87.6,5.3,965.2333332999999,2205.888889,552.5555555999999,577.6666667000001,532.1111111,543.5555555999999,422.66666669999995,544.5555555999999,300.1111111,234.7777778,318.1111111,151.4444444,612.4444444000001,773.4444444000001,451.4444444,421.33333330000005,544.0,298.55555560000005,417.6666667,538.3333332999999,297.0,30029.0,5.703703704,560.2957778,,,,,,,,1
1050,Alabama,AL,1125,"Tuscaloosa County, Alabama",56.0,81708.0,15.3,84.7,26.2,10.5,76.7,23901.165080000002,65.1,30.1,0.25,1.15,0.9,2.5,24.15,11.0,186705,45.9,20.1,0.488,22.45,32.45,16.75,24.75,0.3,10.95,14.85,65.1,30.1,2.5,1.15,0.25,0.9,66.25,0.5152465,31.2,-87.5228598,33.2902022,4.3,4.1,0.12,30.6,0.37200000000000005,0.217,0.332,0.105,707.4,217.1,0.149,0.066,432.4,9.54,73.0,11.9,57.64,5394.0,1545.4,1305.2,1331.2,1212.2,,,,,,,,,,,,,,,,1125.0,,1370.076,56.0,0.0,81708.0,78912.0,78772.0,711.0,976.0,1
1051,Kansas,KS,20139,"Osage County, Kansas",24.0,6894.0,8.9,91.1,19.4,4.9,78.9,27141.01302,95.35,0.45,0.6,0.2,1.45,1.95,17.05,8.05,16340,43.8,11.35,0.39299999999999996,16.1,29.8,16.5,21.85,1.05,13.65,17.15,95.35,0.45,1.95,0.2,0.6,1.45,95.55,0.9098129999999999,42.2,-95.7272747,38.649705600000004,3.7,3.0,0.08,37.8,0.263,0.249,0.36,0.11900000000000001,196.2,66.2,0.124,0.071,232.06,,103.5,,332.75,3952.5,388.75,1394.25,1200.75,968.75,,,,,,,,,,,,,,,,20139.0,,1003.935,24.0,0.0,6894.0,7544.0,6906.0,190.0,211.0,1
1052,Oklahoma,OK,40105,"Nowata County, Oklahoma",11.0,4237.0,16.5,83.5,12.6,2.2,79.35,23097.84,68.5,2.45,16.2,0.05,10.65,2.15,44.45,13.2,10591,50.5,18.5,0.48,28.25,30.9,12.25,22.3,1.15,12.6,20.8,68.5,2.45,2.15,0.05,16.2,10.65,68.55,0.5078739999999999,40.5,-95.6133123,36.789614799999995,4.0,5.4,0.06,49.4,0.304,0.248,0.33,0.127,207.0,77.0,0.221,0.064,440.69,,82.4,,246.9,4149.0,569.0,1121.5,1402.5,1056.0,,,,,,,,,,,,,,,,40105.0,,1053.846,11.0,0.0,4237.0,4442.0,4076.0,0.0,0.0,1
1053,Michigan,MI,26165,"Wexford County, Michigan",20.0,15279.0,12.6,87.4,16.4,5.5,73.75,23563.39143,95.55,0.4,0.5,0.5,1.55,1.5,31.1,9.25,32179,32.8,16.85,0.424,24.05,25.4,16.3,23.0,0.95,9.4,25.0,95.55,0.4,1.5,0.5,0.5,1.55,96.05,0.9135115,39.9,-85.57004620000001,44.3313751,3.9,3.9,0.07,46.5,0.324,0.24,0.325,0.10400000000000001,284.2,28.7,0.136,0.11599999999999999,353.17,,72.9,6.8,296.4,3492.5,590.5,1032.5,823.5,1046.0,,,,,,,,,,,,,,,,26165.0,,887.095,20.0,0.0,15279.0,15704.0,14853.0,281.0,219.0,1
1054,Texas,TX,48399,"Runnels County, Texas",11.0,3765.0,22.9,77.1,16.4,4.9,72.05,24877.740319999997,64.55,1.7,0.4,0.2,0.75,32.4,39.65,15.55,10438,24.0,20.45,0.441,28.4,27.2,18.15,24.7,3.2,10.85,15.95,64.55,1.7,32.4,0.2,0.4,0.75,64.75,0.5220115,43.1,-99.96785600000001,31.833310600000004,,,0.11,65.2,0.457,,0.326,0.111,342.1,57.0,0.262,0.062,200.75,,59.1,,573.3,2431.0,359.0,727.0,668.0,677.0,644.0,772.0,516.0,456.5,593.0,320.5,816.5,933.5,700.0,646.5,779.0,514.5,653.0,779.5,526.5,48399.0,18.0,617.474,11.0,0.0,3765.0,3867.0,3668.0,29.0,45.0,1
1055,Alabama,AL,1055,"Etowah County, Alabama",35.0,43474.0,18.8,81.2,15.8,5.9,73.15,25186.66159,80.0,14.7,0.3,0.55,1.3,3.1,31.0,11.65,103790,42.8,16.55,0.45299999999999996,24.05,29.45,16.7,23.35,0.55,10.65,19.35,80.0,14.7,3.1,0.55,0.3,1.3,80.55,0.66277825,40.0,-86.0344203,34.0476377,5.2,5.0,0.09,54.6,0.359,0.26,0.318,0.141,569.5,148.0,0.16899999999999998,0.07200000000000001,434.65,7.43,78.2,9.9,215.65,5523.5,1518.5,1312.0,1444.0,1249.0,,,,,,,,,,,,,,,,1055.0,,1402.969,35.0,0.0,43474.0,44737.0,42624.0,645.0,691.0,1
